year,rank,title,wikilink,network,rating,show_id,genre_id,genre,overview
1967,21,Rowan & Martin's Laugh-In,//en.wikipedia.org/wiki/Rowan_&_Martin's_Laugh-In,NBC,21.3,9895.0,35,comedy,An American sketch comedy television program hosted by comedians Dan Rowan and Dick Martin.
1967,24,My Three Sons,//en.wikipedia.org/wiki/My_Three_Sons,CBS,20.8,1530.0,"35,10751",comedy,"A widower and aeronautical engineer named Steven Douglas raises three sons with the help of his father-in-law, and later the boys' great-uncle. An adopted son, a stepdaughter, wives, and another generation of sons join the loving family in later seasons."
1967,27,The Carol Burnett Show,//en.wikipedia.org/wiki/The_Carol_Burnett_Show,CBS,20.1,1027.0,"35,10751",comedy,"The Carol Burnett Show is an American variety/sketch comedy television show starring Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner, and Tim Conway. It originally ran on CBS from September 11, 1967, to March 29, 1978, for 278 episodes and originated from CBS Television City's Studio 33. The series won 25 prime time Emmy Awards, was ranked No. 16 on TV Guide's 50 Greatest TV Shows of All Time in 2002 and in 2007 was listed as one of Time magazine's ""100 Best TV Shows of All Time."""
1967,30,Lassie,//en.wikipedia.org/wiki/Lassie_(1954_TV_series),CBS,19.9,5368.0,"10759,18,10751,35",comedy,"Lassie is the pet of Jeff Miller, an 11-year-old farm boy. The two become best friends and enjoy family adventures in the American countryside, teaching each other about love, nature and commitment."
1968,1,Rowan & Martin's Laugh-In,//en.wikipedia.org/wiki/Rowan_&_Martin's_Laugh-In,NBC,31.8,9895.0,35,comedy,An American sketch comedy television program hosted by comedians Dan Rowan and Dick Martin.
1968,2,"Gomer Pyle, U.S.M.C.","//en.wikipedia.org/wiki/Gomer_Pyle,_U.S.M.C.",CBS,27.2,2413.0,"35,10751",comedy,"Gomer Pyle, U.S.M.C. is an American situation comedy that originally aired on CBS from September 25, 1964, to May 2, 1969. The series was a spinoff of The Andy Griffith Show, and the pilot was aired as the finale of the fourth season of The Andy Griffith Show on May 18, 1964. The show ran for five seasons and a total of 150 episodes. In 2006, CBS Home Entertainment began releasing the series on DVD. The final season was released in November 2008.

The series was created by Aaron Ruben, who also produced the show with Sheldon Leonard and Ronald Jacobs. Filmed and set in California, it stars Jim Nabors as Gomer Pyle, a naive but good-natured gas-station attendant from the town of Mayberry, North Carolina, who enlists in the United States Marine Corps. Frank Sutton plays Gomer's high-octane, short-fused Gunnery Sergeant Vince Carter, and Ronnie Schell plays Gomer's friend Gilbert ""Duke"" Slater. Allan Melvin played in the recurring role of Gunnery Sergeant Carter's rival, Sergeant Charley Hacker. The series never discussed nor addressed the then-current Vietnam War, instead focusing on the relationship between Gomer and Sergeant Carter. The show retained high ratings throughout its run."
1968,4,Mayberry R.F.D.,//en.wikipedia.org/wiki/Mayberry_R.F.D.,CBS,25.4,6756.0,"35,10751",comedy,"Mayberry R.F.D. is an American television series produced as a spin-off and direct continuation of The Andy Griffith Show. When star Andy Griffith decided to leave his series, most of the supporting characters returned for the new program, which ran for three seasons on the CBS Television Network from 1968–1971. During the final season of The Andy Griffith Show, widower farmer Sam Jones and his young son Mike are introduced and gradually become the show's focus. Sheriff Andy Taylor takes a backseat in the storylines, establishing the sequel series. The show's first episode, ""Andy and Helen's Wedding"", had the highest ratings in recorded television history. Sheriff Taylor and newlywed wife Helen make guest appearances on RFD until late 1969, and then relocate with Opie. Mayberry R.F.D. was popular throughout its entire run, but was canceled after its third season in CBS's infamous ""rural purge"" of 1971. R.F.D. stands for ""Rural Free Delivery"", a quaint postal depiction of the rural Mayberry community."
1968,5,Family Affair,//en.wikipedia.org/wiki/Family_Affair_(1966_TV_series),CBS,25.2,503.0,"35,10751",comedy,"Family Affair is an American sitcom that aired on CBS from September 12, 1966 to September 9, 1971. The series explored the trials of well-to-do civil engineer and bachelor Bill Davis as he attempted to raise his brother's orphaned children in his luxury New York City apartment. Davis' traditional English gentleman's gentleman, Mr. Giles French, also had adjustments to make as he became saddled with the responsibility of caring for 15-year-old Cissy and the 6-year-old twins, Jody and Buffy.

The show ran for 138 episodes. Family Affair was created and produced by Don Fedderson, also known for My Three Sons and The Millionaire."
1968,8,The Dean Martin Show,//en.wikipedia.org/wiki/The_Dean_Martin_Show,NBC,24.1,12875.0,35,comedy,"The Dean Martin Show, also known as The Dean Martin Variety Show, is a TV variety-comedy series that ran from 1965 to 1974 for 264 episodes. It was broadcast by NBC and hosted by entertainer Dean Martin. The theme song to the series was his 1964 hit ""Everybody Loves Somebody."""
1968,9,Here's Lucy,//en.wikipedia.org/wiki/Here's_Lucy,CBS,23.8,1439.0,35,comedy,"Lucille Ball's third network sitcom, following I Love Lucy (1951–57) and The Lucy Show (1962–68)."
1968,10,The Beverly Hillbillies,//en.wikipedia.org/wiki/The_Beverly_Hillbillies,CBS,23.5,1930.0,"35,10751",comedy,"Jed Clampett's swamp is loaded with oil. When a wildcatter discovers the huge pool, Jed sells his land to the O.K. Oil Company and at the urging of cousin Pearl, moves his family to a 35-room mansion in Beverly Hills, California."
1968,11,Bewitched,//en.wikipedia.org/wiki/Bewitched,ABC,23.3,4482.0,"10765,35,10751,18",comedy,"Samantha Stephens is a seemingly normal suburban housewife who also happens to be a genuine witch, with all the requisite magical powers. Her husband Darrin insists that Samantha keep her witchcraft under wraps, but situations invariably require her to indulge her powers while keeping her bothersome mother Endora at bay."
1968,11,The Red Skelton Hour,//en.wikipedia.org/wiki/The_Red_Skelton_Show,CBS,23.3,10534.0,"35,10767,10751",comedy,"The Red Skelton Show is an American variety show that was a television staple for two decades, from 1951 to 1971. It was second to Gunsmoke and third to The Ed Sullivan Show in the ratings during that time. Skelton, who had previously been a radio star, had appeared in several motion pictures as well. Although his television series is largely associated with CBS, where it appeared for more than fifteen years, it actually began and ended on NBC. During its run, the program received three Emmy Awards, for Skelton as best comedian and the program as best comedy show during its initial season, and an award for comedy writing in 1961."
1968,14,My Three Sons,//en.wikipedia.org/wiki/My_Three_Sons,CBS,22.8,1530.0,"35,10751",comedy,"A widower and aeronautical engineer named Steven Douglas raises three sons with the help of his father-in-law, and later the boys' great-uncle. An adopted son, a stepdaughter, wives, and another generation of sons join the loving family in later seasons."
1968,15,The Glen Campbell Goodtime Hour,//en.wikipedia.org/wiki/The_Glen_Campbell_Goodtime_Hour,CBS,22.5,11275.0,35,comedy,"The Glen Campbell Goodtime Hour is an American network television music and comedy variety show hosted by singer Glen Campbell from January 1969 through June 1972 on CBS. He was offered the show after he hosted a 1968 summer replacement for The Smothers Brothers Comedy Hour. Campbell used ""Gentle on My Mind"" as the theme song of the show. The show was one of the few rural-oriented shows to survive CBS's rural purge of 1971."
1968,19,Green Acres,//en.wikipedia.org/wiki/Green_Acres,CBS,21.6,609.0,35,comedy,"Green Acres is an American sitcom starring Eddie Albert and Eva Gabor as a couple who move from New York City to a rural country farm. Produced by Filmways as a sister show to Petticoat Junction, the series was first broadcast on CBS, from September 15, 1965 to April 27, 1971.

Receiving solid ratings during its six-year run, Green Acres was cancelled in 1971 as part of the ""rural purge"" by CBS. The sitcom has been in syndication and is available in DVD and VHS releases. In 1997, the two-part episode ""A Star Named Arnold is Born"" was ranked #59 on TV Guide's 100 Greatest Episodes of All Time."
1968,23,The Ed Sullivan Show,//en.wikipedia.org/wiki/The_Ed_Sullivan_Show,CBS,21.2,5307.0,"35,10767",comedy,"The Ed Sullivan Show is an American TV variety show that originally ran on CBS from Sunday June 20, 1948 to Sunday June 6, 1971, and was hosted by New York entertainment columnist Ed Sullivan. It was replaced in September 1971 by the CBS Sunday Night Movie, which ran only one season and was eventually replaced by other shows.

In 2002, The Ed Sullivan Show was ranked #15 on TV Guide's 50 Greatest TV Shows of All Time."
1968,24,The Carol Burnett Show,//en.wikipedia.org/wiki/The_Carol_Burnett_Show,CBS,20.8,1027.0,"35,10751",comedy,"The Carol Burnett Show is an American variety/sketch comedy television show starring Carol Burnett, Harvey Korman, Vicki Lawrence, Lyle Waggoner, and Tim Conway. It originally ran on CBS from September 11, 1967, to March 29, 1978, for 278 episodes and originated from CBS Television City's Studio 33. The series won 25 prime time Emmy Awards, was ranked No. 16 on TV Guide's 50 Greatest TV Shows of All Time in 2002 and in 2007 was listed as one of Time magazine's ""100 Best TV Shows of All Time."""
1968,24,The Jackie Gleason Show,//en.wikipedia.org/wiki/The_Jackie_Gleason_Show#American_Scene_Magazine,CBS,20.8,950.0,35,comedy,"The prodigiously talented Gleason became a TV icon after he joined CBS from DuMont, where his work on `Calvalcade of Stars' had established many of his trademark characters, including Reginald Van Gleason III, the Poor Soul and Ralph Kramden, featured here, along with Art Carney, in `Honeymooners' sketches. The Emmy-winning mix also featured guest stars, musical comedy, the glitzy June Taylor Dancers and Frank Fontaine's Crazy Guggenheim character."
1968,26,I Dream of Jeannie,//en.wikipedia.org/wiki/I_Dream_of_Jeannie,NBC,20.7,1660.0,"10765,35,10751",comedy,"While on a mission, American astronaut Captain Tony Nelson is forced to make an emergency landing that will forever change his life. On a deserted South Pacific island, Captain Nelson happens upon a bottle containing a beautiful two-thousand-year-old female genie named Jeannie. Rescuing her from the bottle nets Tony the requisite three wishes, and then some, when Jeannie pledges total devotion to her new ""master""."
1968,27,The Smothers Brothers Comedy Hour,//en.wikipedia.org/wiki/The_Smothers_Brothers_Comedy_Hour,CBS,20.6,31490.0,35,comedy,The Smothers Brothers Comedy Hour is an American comedy and variety show hosted by the Smothers Brothers and initially airing on CBS from 1967 to 1969.
